id,date,kWh
13952,2020-07-12 19:00,55.987
13953,2020-07-12 20:00,18.493
13954,2020-07-12 21:00,1.287
13955,2020-04-06 10:00,138.712
13956,2020-04-06 11:00,491.587
13957,2020-04-06 12:00,485.051
13958,2020-04-06 13:00,496.564
13959,2020-04-06 14:00,496.221
13960,2020-04-06 15:00,487.857
13961,2020-04-06 16:00,413.917
13962,2020-04-06 17:00,255.052
13963,2020-04-06 18:00,120.579
13964,2020-04-06 19:00,14.988
13965,2020-04-06 20:00,0.685
13966,2020-09-08 7:00,3.154
13967,2020-09-08 8:00,37.738
13968,2020-09-08 9:00,92.642
13969,2020-09-08 10:00,127.941
13970,2020-09-08 11:00,231.127
13971,2020-09-08 12:00,316.516
13972,2020-09-08 13:00,298.393
13973,2020-09-08 14:00,323.427
13974,2020-09-08 15:00,319.625
13975,2020-09-08 16:00,203.238
13976,2020-09-08 17:00,156.805
13977,2020-09-08 18:00,59.43
13978,2020-09-08 19:00,8.393
13979,2020-09-08 20:00,0.004
13980,2020-06-03 5:00,0.927
13981,2020-06-03 6:00,18.074
13982,2020-06-03 7:00,75.321
13983,2020-06-03 8:00,177.918
13984,2020-06-03 9:00,309.348
13985,2020-06-03 10:00,387.301
13986,2020-06-03 11:00,465.397
13987,2020-06-03 12:00,475.535
13988,2020-06-03 13:00,465.187
13989,2020-06-03 14:00,471.471
13990,2020-06-03 15:00,431.966
13991,2020-06-03 16:00,404.1
13992,2020-06-03 17:00,308.591
13993,2020-06-03 18:00,185.115
13994,2020-06-03 19:00,65.02
13995,2020-06-03 20:00,16.783
13996,2020-06-03 21:00,2.668
13997,2020-06-08 8:00,141.156
13998,2020-06-07 16:00,108.3
13999,2020-06-07 17:00,91.604
14000,2020-06-07 18:00,58.813
14001,2020-06-07 19:00,33.483
14002,2020-06-07 20:00,15.469
14003,2020-06-07 21:00,0.692
14004,2020-06-08 5:00,1.077
14005,2020-06-08 6:00,12.123
14006,2020-06-08 7:00,56.612
14007,2020-09-18 11:00,143.935
14008,2020-09-14 17:00,19.875
14009,2020-09-14 18:00,11.715
14010,2020-09-14 19:00,7.131
14011,2020-09-18 12:00,193.015
14012,2020-09-18 13:00,213.737
14013,2020-09-18 14:00,207.027
14014,2020-09-18 15:00,178.645
14015,2020-09-18 16:00,128.974
14016,2020-09-18 17:00,51.303
14017,2020-09-18 18:00,18.049
14018,2020-09-18 19:00,1.732
14019,2020-08-04 7:00,30.166
14020,2020-08-04 8:00,143.824
14021,2020-08-04 9:00,234.202
14022,2020-08-04 10:00,313.574
14023,2020-08-04 11:00,375.486
14024,2020-08-04 12:00,407.081
14025,2020-08-04 13:00,412.55
14026,2020-08-04 14:00,404.036
14027,2020-08-04 15:00,369.173
14028,2020-08-04 16:00,313.29
14029,2020-08-04 17:00,227.286
14030,2020-08-04 18:00,124.408
14031,2020-08-04 19:00,32.215
14032,2020-08-04 20:00,7.05
14033,2020-08-04 21:00,0.107
14034,2021-06-06 5:00,0.227
14035,2020-10-27 8:00,3.784
14036,2020-10-27 9:00,35.985
14037,2020-10-27 10:00,187.2
14038,2020-10-27 11:00,284.922
14039,2020-10-27 12:00,318.917
14040,2020-10-27 13:00,265.476
14041,2020-10-27 14:00,149.041
14042,2020-10-27 15:00,240.427
14043,2020-10-27 16:00,114.91
14044,2020-10-27 17:00,41.436
14045,2020-10-27 18:00,0.271
14046,2021-06-06 6:00,7.23
14047,2021-06-06 7:00,23.883
14048,2021-06-06 8:00,48.536
14049,2021-06-06 9:00,148.382
14050,2021-06-06 10:00,176.885
14051,2021-06-06 11:00,205.704
14052,2021-06-06 12:00,243.657
14053,2021-06-06 13:00,288.607
14054,2021-06-06 14:00,78.022
14055,2021-06-06 17:00,69.493
14056,2021-06-06 18:00,14.422
14057,2021-06-06 19:00,1.256
14058,2021-06-06 20:00,0.165
14059,2020-11-25 8:00,3.325
14060,2020-11-25 9:00,10.864
14061,2020-11-25 10:00,25.08
14062,2020-11-25 11:00,64.933
14063,2020-11-25 12:00,239.007
14064,2020-11-25 13:00,215.414
14065,2020-11-25 14:00,71.132
14066,2020-11-25 15:00,20.545
14067,2020-11-25 16:00,1.628
14068,2020-08-13 14:00,400.698
14069,2020-08-13 15:00,337.409
14070,2020-08-13 16:00,230.971
14071,2020-08-23 13:00,148.836
14072,2020-08-23 14:00,289.937
14073,2020-08-23 15:00,241.306
14074,2020-08-23 16:00,259.061
14075,2020-06-26 11:00,269.314
14076,2020-06-26 12:00,240.954
14077,2020-06-26 13:00,341.393
14078,2020-06-26 14:00,215.514
14079,2020-06-26 15:00,219.299
14080,2020-06-26 16:00,263.541
14081,2020-06-26 17:00,199.995
14082,2020-06-26 18:00,152.02
14083,2022-04-07 20:00,0.145
14084,2020-03-23 7:00,2.024
14085,2020-03-23 8:00,97.717
14086,2020-03-23 9:00,258.343
14087,2020-03-23 10:00,387.11
14088,2020-03-23 11:00,470.191
14089,2020-03-23 12:00,493.494
14090,2020-03-23 13:00,490.15
14091,2020-03-23 14:00,248.874
14092,2020-03-23 15:00,190.454
14093,2020-03-23 16:00,41.246
14094,2020-03-23 17:00,70.128
14095,2020-03-23 18:00,49.023
14096,2020-03-23 19:00,9.058
14097,2020-06-29 5:00,0.005
14098,2020-06-29 6:00,7.321
14099,2020-06-29 7:00,54.722
14100,2020-06-29 8:00,49.525
14101,2020-06-29 9:00,54.9
14102,2020-06-29 10:00,77.624
14103,2020-06-29 13:00,127.675
14104,2020-06-29 14:00,199.266
14105,2020-06-29 17:00,256.247
14106,2020-06-29 18:00,145.661
14107,2020-06-29 19:00,68.761
14108,2020-06-29 20:00,39.265
14109,2020-06-29 21:00,15.199
14110,2020-06-29 22:00,0.001
14111,2020-07-01 15:00,307.536
14112,2020-07-01 16:00,353.383
14113,2020-07-01 17:00,284.968
14114,2020-07-01 18:00,166.123
14115,2020-07-01 19:00,48.827
14116,2020-12-20 8:00,0.263
14117,2020-12-20 9:00,13.542
14118,2020-12-20 10:00,31.617
14119,2020-12-20 11:00,41.509
14120,2020-12-21 10:00,16.085
14121,2020-12-21 11:00,19.268
14122,2020-11-10 8:00,0.005
14123,2020-11-10 9:00,0.719
14124,2020-11-10 10:00,2.155
14125,2020-11-10 11:00,2.668
14126,2020-11-10 12:00,2.572
14127,2020-11-10 13:00,2.272
14128,2020-11-10 14:00,0.767
14129,2020-11-10 15:00,0.225
14130,2020-11-10 16:00,0.002
14131,2020-07-07 10:00,99.073
14132,2020-07-07 11:00,150.485
14133,2020-07-07 12:00,86.236
14134,2020-07-07 13:00,74.877
14135,2020-07-07 14:00,120.011
14136,2020-07-07 15:00,101.435
14137,2020-10-13 8:00,7.841
14138,2020-10-13 9:00,27.384
14139,2020-10-13 10:00,25.252
14140,2020-10-13 11:00,30.165
14141,2020-10-13 12:00,66.224
14142,2020-10-13 13:00,42.731
14143,2020-10-13 14:00,50.858
14144,2020-10-13 15:00,140.53
14145,2020-10-13 16:00,83.508
14146,2020-10-13 17:00,40.024
14147,2020-10-13 18:00,5.939
14148,2021-04-26 6:00,1.372
14149,2021-04-26 7:00,27.628
14150,2021-04-26 8:00,104.607
14151,2021-04-26 9:00,190.771
14152,2021-04-26 10:00,257.378
14153,2021-04-26 11:00,298.177
14154,2021-04-26 12:00,305.857
14155,2021-04-26 14:00,251.481
14156,2021-04-26 15:00,252.578
14157,2021-04-26 16:00,240.301
14158,2021-04-26 17:00,166.313
14159,2021-04-26 18:00,86.011
14160,2020-04-21 6:00,1.215
14161,2020-04-21 7:00,31.848
14162,2020-04-21 8:00,156.078
14163,2020-04-21 9:00,299.412
14164,2020-04-21 10:00,409.791
14165,2020-04-21 11:00,485.054
14166,2020-04-21 12:00,494.95
14167,2020-04-21 13:00,425.412
14168,2020-04-21 14:00,420.538
14169,2020-04-21 15:00,477.725
14170,2020-04-21 16:00,401.321
14171,2020-04-21 17:00,276.723
14172,2020-04-21 18:00,105.648
14173,2020-04-21 19:00,34.978
14174,2020-04-21 20:00,4.551
14175,2020-10-01 7:00,0.059
14176,2020-10-01 8:00,17.351
14177,2020-10-01 9:00,31.392
14178,2020-10-01 10:00,76.523
14179,2020-10-01 11:00,101.829
14180,2020-10-01 12:00,188.069
14181,2020-10-01 13:00,233.029
14182,2020-10-01 14:00,283.724
14183,2020-10-01 15:00,226.095
14184,2020-10-01 16:00,191.089
14185,2020-10-01 17:00,105.317
14186,2020-10-01 18:00,24.33
14187,2020-10-01 19:00,0.131
14188,2020-06-22 8:00,151.01
14189,2020-06-22 9:00,234.234
14190,2020-06-22 10:00,325.788
14191,2020-06-22 11:00,321.392
14192,2020-06-22 12:00,217.47
14193,2020-06-22 13:00,285.857
14194,2020-06-22 14:00,387.947
14195,2020-06-22 15:00,379.517
14196,2020-06-22 16:00,333.949
14197,2020-06-22 17:00,245.022
14198,2020-06-22 18:00,145.838
14199,2020-06-22 19:00,52.945
14200,2020-06-22 20:00,22.654
14201,2020-06-22 21:00,3.215
14202,2021-03-07 7:00,16.451
14203,2021-03-07 8:00,75.621
14204,2021-03-07 9:00,136.026
14205,2021-03-07 10:00,148.508
14206,2021-03-07 11:00,153.606
14207,2021-03-07 12:00,213.532
14208,2021-03-07 13:00,286.543
14209,2021-03-07 14:00,267.992
14210,2021-03-07 15:00,251.807
14211,2021-03-07 16:00,52.132
14212,2021-03-07 17:00,42.821
14213,2021-03-07 18:00,2.008
14214,2021-01-03 8:00,0.011
14215,2021-01-03 10:00,31.848
14216,2021-01-03 11:00,51.709
14217,2021-01-03 12:00,107.194
14218,2020-05-29 5:00,0.427
14219,2020-05-29 6:00,15.807
14220,2020-05-29 7:00,56.346
14221,2020-05-29 8:00,177.338
14222,2020-05-29 9:00,297.859
14223,2020-05-29 10:00,387.888
14224,2020-05-29 11:00,434.333
14225,2020-05-29 12:00,450.298
14226,2020-05-29 13:00,465.153
14227,2020-05-29 14:00,445.854
14228,2020-05-29 15:00,400.221
14229,2020-05-29 16:00,250.864
14230,2020-05-29 17:00,155.061
14231,2020-05-29 18:00,133.365
14232,2020-05-29 19:00,42.879
14233,2020-05-29 20:00,15.2
14234,2020-05-29 21:00,1.013
14235,2021-01-03 13:00,99.809
14236,2021-01-03 14:00,44.99
14237,2021-01-03 15:00,23.539
14238,2021-01-03 16:00,2.068
14239,2020-04-07 7:00,23.714
14240,2020-04-07 8:00,104.332
14241,2020-04-07 9:00,78.816
14242,2020-04-07 10:00,69.988
14243,2020-04-07 11:00,90.562
14244,2020-04-07 12:00,188.252
14245,2020-04-07 13:00,150.908
14246,2020-04-07 14:00,47.432
14247,2020-04-07 15:00,94.95
14248,2020-04-07 16:00,64.727
14249,2020-04-07 17:00,8.729
14250,2020-04-07 18:00,0.462
14251,2020-12-16 8:00,0.919
14252,2020-12-16 9:00,21.856
14253,2020-12-16 10:00,21.283
14254,2020-12-16 11:00,31.119
14255,2020-12-16 16:00,0.519
14256,2021-01-24 8:00,0.094
14257,2021-01-24 9:00,4.791
14258,2021-01-23 15:00,66.256
14259,2021-01-23 16:00,16.18
14260,2021-01-23 17:00,0.079
14261,2021-03-18 7:00,0.219
14262,2021-03-18 8:00,37.488
14263,2021-03-18 9:00,135.056
14264,2021-03-18 10:00,217.908
14265,2021-03-18 11:00,270.305
14266,2021-03-18 12:00,303.473
14267,2021-03-18 13:00,311.879
14268,2021-03-18 14:00,303.761
14269,2021-03-18 15:00,274.602
14270,2021-03-21 19:00,1.839
14271,2020-04-29 6:00,1.636
14272,2020-04-29 7:00,48.923
14273,2020-04-29 8:00,106.748
14274,2020-04-29 9:00,202.82
14275,2020-04-29 10:00,346.424
14276,2020-04-29 11:00,400.165
14277,2020-04-29 12:00,409.968
14278,2020-04-29 13:00,374.477
14279,2020-04-29 14:00,405.162
14280,2020-04-29 15:00,405.499
14281,2020-04-29 16:00,220.327
14282,2020-04-29 17:00,120.508
14283,2020-04-29 18:00,125.715
14284,2020-04-29 19:00,33.82
14285,2020-04-29 20:00,4.268
14286,2022-12-12 8:00,0.026
14287,2021-05-05 13:00,197.34
14288,2021-05-05 14:00,245.793
14289,2021-05-05 15:00,300.235
14290,2020-05-11 6:00,8.306
14291,2020-05-11 7:00,21.964
14292,2020-05-11 8:00,32.303
14293,2020-05-11 9:00,62.306
14294,2020-05-11 10:00,103.598
14295,2020-05-11 11:00,158.586
14296,2020-05-11 12:00,289.903
14297,2020-05-11 13:00,211.826
14298,2020-05-11 14:00,187.685
14299,2020-05-11 15:00,236.162
14300,2020-05-11 16:00,131.402
14301,2020-05-11 17:00,81.959
14302,2020-05-11 18:00,72.359
14303,2020-05-11 19:00,44.548
14304,2021-01-22 8:00,1.851
14305,2021-01-22 9:00,22.158
14306,2021-01-22 10:00,59.543
14307,2021-01-22 11:00,242.487
14308,2021-01-22 12:00,307.945
14309,2021-01-22 13:00,301.104
14310,2021-01-22 14:00,238.673
14311,2021-01-22 15:00,64.294
14312,2021-01-22 16:00,11.685
14313,2021-01-22 17:00,0.074
14314,2020-05-16 5:00,0.179
14315,2020-05-16 6:00,9.307
14316,2020-05-16 7:00,52.041
14317,2020-05-16 8:00,175.904
14318,2020-05-16 9:00,273.405
14319,2020-05-16 10:00,361.171
14320,2020-05-16 11:00,443.161
14321,2020-05-16 12:00,439.513
14322,2020-05-16 13:00,446.837
14323,2020-05-15 20:00,13.304
14324,2020-05-15 21:00,0.153
14325,2021-02-10 9:00,3.866
14326,2021-02-10 10:00,10.452
14327,2021-02-10 11:00,16.591
14328,2021-02-10 12:00,20.094
14329,2021-02-10 13:00,18.495
14330,2021-05-15 9:00,196.522
14331,2021-02-19 9:00,195.824
14332,2021-02-19 10:00,233.373
14333,2021-02-19 11:00,331.728
14334,2021-02-19 12:00,340.939
14335,2021-02-19 13:00,338.741
14336,2021-02-19 14:00,251.802
14337,2021-02-19 15:00,146.41
14338,2020-04-14 7:00,7.064
14339,2020-04-14 8:00,39.176
14340,2020-04-14 9:00,113.985
14341,2020-04-14 10:00,165.57
14342,2020-04-14 11:00,188.218
14343,2020-04-14 12:00,111.139
14344,2020-04-14 13:00,245.342
14345,2020-04-14 14:00,357.791
14346,2020-04-14 15:00,186.598
14347,2020-04-14 16:00,137.715
14348,2020-04-14 17:00,83.134
14349,2020-04-14 18:00,31.226
14350,2020-04-14 19:00,1.278
14351,2020-04-14 20:00,0.112
14352,2020-09-19 7:00,0.411
14353,2020-09-19 8:00,7.238
14354,2020-09-19 9:00,16.672
14355,2020-09-19 10:00,25.456
14356,2020-09-19 11:00,42.803
14357,2020-09-19 12:00,50.785
14358,2020-09-19 13:00,83.581
14359,2020-09-19 14:00,48.974
14360,2020-09-19 15:00,29.36
14361,2020-09-19 16:00,18.547
14362,2020-09-19 19:00,0.133
14363,2020-05-11 20:00,11.519
14364,2020-05-11 21:00,0.045
14365,2020-05-12 6:00,6.598
14366,2020-05-12 7:00,36.74
14367,2020-05-12 8:00,113.731
14368,2020-05-12 9:00,178.244
14369,2020-05-12 10:00,219.876
14370,2020-05-12 11:00,137.996
14371,2020-05-12 12:00,174.988
14372,2020-05-12 13:00,142.582
14373,2020-05-12 14:00,137.309
14374,2020-05-12 15:00,327.52
14375,2021-05-13 6:00,8.865
14376,2021-05-13 7:00,30.559
14377,2021-05-13 8:00,53.901
14378,2021-05-13 9:00,59.805
14379,2021-05-13 10:00,93.395
14380,2021-05-13 11:00,60.477
14381,2021-05-13 12:00,53.498
14382,2021-05-13 13:00,239.785
14383,2021-05-13 14:00,309.651
14384,2021-05-13 15:00,274.508
14385,2021-05-13 16:00,239.366
14386,2021-05-13 17:00,130.495
14387,2021-05-13 18:00,82.962
14388,2021-05-13 19:00,30.318
14389,2021-05-13 20:00,3.751
14390,2021-05-13 21:00,0.242
14391,2020-06-10 5:00,0.873
14392,2020-06-10 6:00,10.655
14393,2020-06-10 7:00,53.893
14394,2020-06-10 8:00,174.188
14395,2020-06-10 9:00,294.355
14396,2020-06-10 10:00,385.269
14397,2020-06-10 11:00,430.386
14398,2020-06-10 12:00,461.288
14399,2020-06-10 13:00,465.88
14400,2020-06-10 14:00,459.619
14401,2020-06-10 15:00,430.569
14402,2020-06-10 16:00,286.176
14403,2020-06-10 17:00,268.896
14404,2020-06-10 18:00,150.621
14405,2020-06-10 19:00,42.193
14406,2020-06-10 20:00,11.118
14407,2020-06-10 21:00,1.57
14408,2020-11-26 8:00,3.448
14409,2020-11-26 9:00,35.475
14410,2020-11-26 10:00,49.488
14411,2020-11-26 11:00,168.821
14412,2020-11-26 12:00,242.737
14413,2020-11-26 13:00,179.897
14414,2020-11-26 14:00,77.989
14415,2020-11-26 15:00,22.225
14416,2020-11-26 16:00,1.446
14417,2020-05-06 6:00,9.654
14418,2020-05-06 7:00,56.504
14419,2020-05-06 8:00,145.747
14420,2020-05-06 9:00,309.121
14421,2020-05-06 11:00,316.077
14422,2020-05-06 12:00,359.426
14423,2020-05-06 13:00,196.739
14424,2020-05-06 20:00,4.996
14425,2021-05-18 6:00,4.366
14426,2021-05-18 7:00,35.406
14427,2021-05-18 8:00,114.31
14428,2021-05-17 20:00,5.891
14429,2021-05-18 9:00,199.15
14430,2021-03-28 9:00,100.401
14431,2021-03-28 10:00,230.245
14432,2021-03-28 12:00,290.858
14433,2021-03-28 14:00,302.503
14434,2021-03-28 15:00,280.56
14435,2021-03-28 16:00,144.409
14436,2021-03-28 17:00,54.047
14437,2021-03-28 18:00,25.944
14438,2021-03-28 19:00,4.372
14439,2020-10-28 8:00,0.088
14440,2020-10-28 9:00,6.901
14441,2020-10-28 10:00,21.081
14442,2020-10-28 11:00,27.598
14443,2020-10-28 12:00,68.156
14444,2020-10-28 13:00,218.173
14445,2020-10-28 14:00,142.853
14446,2020-10-28 15:00,53.069
14447,2020-10-28 16:00,47.709
14448,2020-10-28 17:00,4.889
14449,2020-10-28 18:00,0.005
14450,2020-08-30 9:00,182.88
14451,2020-08-30 10:00,295.515
14452,2020-08-30 11:00,356.242
14453,2020-08-30 12:00,379.539
14454,2020-08-30 13:00,351.416
14455,2020-08-30 14:00,386.753
14456,2020-08-30 15:00,343.11
14457,2020-08-30 16:00,260.977
14458,2020-08-30 17:00,129.091
14459,2020-08-30 18:00,52.203
14460,2020-08-30 19:00,15.589
14461,2020-08-30 20:00,0.228
14462,2020-12-22 10:00,0.029
14463,2020-12-22 11:00,0.545
14464,2020-12-22 12:00,0.67
14465,2020-12-22 13:00,2.605
14466,2020-12-22 14:00,2.121
14467,2020-12-22 15:00,0.027
14468,2020-12-21 15:00,4.239
14469,2020-12-21 16:00,0.016
14470,2020-12-23 11:00,8.533
14471,2020-08-22 6:00,0.126
14472,2020-08-22 7:00,16.895
14473,2020-08-22 8:00,23.038
14474,2020-08-22 9:00,55.758
14475,2020-12-23 9:00,0.335
14476,2020-12-23 10:00,4.675
14477,2020-08-23 6:00,0.536
14478,2020-08-22 10:00,297.489
14479,2020-08-26 12:00,368.872
14480,2020-08-26 13:00,376.513
14481,2020-08-26 14:00,362.283
14482,2020-07-29 6:00,0.937
14483,2020-07-29 7:00,12.7
14484,2020-07-29 8:00,53.369
14485,2020-07-29 9:00,129.294
14486,2020-09-07 7:00,2.695
14487,2020-09-07 8:00,21.04
14488,2020-09-07 9:00,84.492
14489,2020-07-29 10:00,304.427
14490,2020-07-29 11:00,359.827
14491,2020-07-29 12:00,391.521
14492,2020-07-29 13:00,401.627
14493,2020-08-29 20:00,1.573
14494,2020-09-09 10:00,257.701
14495,2020-11-12 16:00,10.41
14496,2020-08-30 6:00,0.013
14497,2020-08-30 7:00,12.004
14498,2020-08-30 8:00,104.058
14499,2020-05-23 6:00,5.872
14500,2020-05-23 7:00,26.508
14501,2020-05-23 8:00,92.06
14502,2020-05-23 9:00,162.369
14503,2020-09-09 11:00,345.69
14504,2020-09-09 12:00,371.61
14505,2020-05-23 10:00,232.484
14506,2020-05-23 11:00,127.248
14507,2020-05-23 12:00,192.56
14508,2020-05-23 13:00,219.705
14509,2020-05-23 14:00,253.273
14510,2020-05-23 15:00,314.941
14511,2020-05-23 16:00,258.424
14512,2020-05-23 17:00,157.271
14513,2020-05-23 18:00,117.855
14514,2020-05-23 19:00,44.727
14515,2020-05-23 20:00,16.097
14516,2020-05-23 21:00,0.348
14517,2020-07-21 6:00,6.304
14518,2020-07-21 7:00,48.419
14519,2020-07-21 8:00,83.42
14520,2020-07-21 9:00,172.254
14521,2020-07-21 10:00,213.392
14522,2020-07-21 14:00,410.433
14523,2020-07-21 15:00,381.549
14524,2020-07-21 16:00,320.807
14525,2020-07-21 17:00,239.103
14526,2020-07-21 18:00,102.913
14527,2020-07-21 19:00,37.21
14528,2020-07-21 20:00,11.077
14529,2020-07-21 21:00,0.775
14530,2020-08-13 8:00,140.83
14531,2020-08-13 9:00,242.359
14532,2020-08-13 10:00,338.012
14533,2020-08-13 11:00,351.712
14534,2020-08-13 12:00,316.234
14535,2020-08-13 13:00,309.764
14536,2020-08-13 17:00,240.662
14537,2020-08-13 18:00,97.394
14538,2020-08-13 19:00,33.348
14539,2020-08-13 20:00,5.071
14540,2020-11-11 8:00,1.727
14541,2020-11-11 9:00,4.352
14542,2020-11-11 10:00,6.313
14543,2020-11-11 11:00,19.005
14544,2020-11-11 12:00,34.817
14545,2020-11-11 13:00,44.254
14546,2020-11-11 14:00,15.932
14547,2020-11-11 15:00,10.148
14548,2020-11-11 16:00,1.026
14549,2020-09-09 7:00,9.175
14550,2020-09-09 8:00,93.399
14551,2020-09-09 9:00,208.231
14552,2020-09-09 13:00,365.905
14553,2020-09-09 14:00,352.996
14554,2020-09-09 15:00,314.891
14555,2020-09-09 16:00,255.466
14556,2020-09-09 17:00,169.909
14557,2020-09-09 18:00,68.725
14558,2020-09-09 19:00,6.709
14559,2020-09-09 20:00,0.001
14560,2020-07-13 5:00,0.216
14561,2020-07-13 6:00,7.233
14562,2020-07-13 7:00,43.069
14563,2020-07-13 8:00,96.548
14564,2020-07-13 9:00,229.507
14565,2020-07-13 10:00,327.567
14566,2020-07-13 11:00,270.125
14567,2020-07-13 12:00,283.843
14568,2020-07-13 13:00,348.853
14569,2020-07-13 14:00,228.57
14570,2020-07-13 15:00,384.105
14571,2020-07-13 16:00,263.637
14572,2020-07-13 17:00,199.031
14573,2020-07-13 18:00,103.314
14574,2020-07-13 19:00,58.22
14575,2020-07-13 20:00,13.965
14576,2020-07-13 21:00,1.88
14577,2020-04-22 6:00,1.226
14578,2020-04-22 7:00,28.053
14579,2020-04-22 8:00,52.709
14580,2020-04-22 9:00,47.93
14581,2020-04-22 10:00,124.997
14582,2020-04-22 11:00,290.559
14583,2020-04-22 12:00,486.213
14584,2020-04-22 13:00,486.357
14585,2020-04-22 14:00,428.626
14586,2020-04-22 15:00,374.715
14587,2020-04-22 16:00,377.169
14588,2020-04-22 17:00,129.694
14589,2020-04-22 18:00,116.155
14590,2020-04-22 19:00,42.328
14591,2020-04-22 20:00,3.82
14592,2020-08-24 16:00,272.859
14593,2020-08-24 17:00,170.016
14594,2020-08-24 18:00,92.283
14595,2020-08-24 19:00,27.501
14596,2020-07-20 16:00,272.893
14597,2020-07-20 17:00,249.304
14598,2020-07-20 18:00,139.317
14599,2020-10-14 8:00,0.011
14600,2020-10-14 9:00,4.949
14601,2020-10-14 10:00,23.355
14602,2020-10-14 11:00,145.147
14603,2020-10-14 12:00,143.588
14604,2020-10-14 13:00,186.44
14605,2020-10-14 14:00,301.703
14606,2020-10-14 15:00,194.657
14607,2020-10-14 16:00,173.386
14608,2020-10-14 17:00,102.125
14609,2020-10-14 18:00,9.514
14610,2021-05-21 5:00,0.078
14611,2021-05-21 6:00,4.563
14612,2021-05-21 7:00,25.126
14613,2021-05-21 8:00,66.772
14614,2021-05-21 9:00,156.641
14615,2021-05-21 10:00,185.033
14616,2021-05-21 11:00,169.664
14617,2021-05-21 12:00,276.693
14618,2021-05-21 13:00,261.161
14619,2021-05-21 14:00,304.869
14620,2021-05-21 15:00,243.544
14621,2021-05-21 16:00,150.314
14622,2021-05-21 17:00,110.624
14623,2021-04-06 7:00,8.068
14624,2021-04-06 8:00,67.77
14625,2021-04-06 9:00,159.021
14626,2021-04-06 10:00,229.418
14627,2021-04-06 11:00,278.077
14628,2021-04-06 12:00,300.728
14629,2020-12-17 14:00,33.441
14630,2020-12-17 15:00,23.854
14631,2020-12-17 16:00,1.327
14632,2021-04-06 13:00,298.912
14633,2021-04-06 14:00,294.677
14634,2021-04-06 15:00,274.923
14635,2021-04-06 16:00,225.19
14636,2021-04-06 17:00,152.881
14637,2021-04-06 18:00,68.399
14638,2021-04-06 19:00,11.937
14639,2021-04-06 20:00,0.175
14640,2021-05-21 18:00,51.846
14641,2020-05-20 16:00,39.458
14642,2020-05-20 17:00,29.427
14643,2020-05-20 18:00,6.166
14644,2020-05-20 19:00,2.244
14645,2020-05-20 20:00,0.007
14646,2021-05-21 19:00,27.43
14647,2021-05-21 20:00,10.163
14648,2021-05-21 21:00,0.557
14649,2020-06-04 5:00,1.691
14650,2020-06-04 6:00,27.14
14651,2020-06-04 7:00,65.362
14652,2020-06-04 8:00,116.543
14653,2020-06-04 9:00,153.325
14654,2020-06-04 10:00,238.913
14655,2020-06-04 11:00,332.248
14656,2020-06-04 12:00,426.65
14657,2020-06-04 13:00,472.088
14658,2020-06-04 14:00,472.217
14659,2020-06-04 15:00,424.515
14660,2020-06-04 16:00,225.08
14661,2020-06-04 17:00,112.274
14662,2020-06-04 18:00,177.329
14663,2020-06-04 19:00,69.483
14664,2020-06-04 20:00,11.025
14665,2020-06-04 21:00,0.056
14666,2020-10-02 7:00,0.478
14667,2020-10-02 8:00,46.971
14668,2020-10-02 9:00,159.559
14669,2020-10-02 10:00,245.2
14670,2020-10-02 11:00,301.792
14671,2020-10-02 12:00,335.399
14672,2020-10-02 13:00,339.716
14673,2020-10-02 14:00,319.983
14674,2020-10-02 15:00,276.751
14675,2020-10-02 16:00,207.067
14676,2020-10-02 17:00,113.841
14677,2020-10-02 18:00,17.292
14678,2020-10-02 19:00,0.032
14679,2021-05-29 5:00,0.105
14680,2021-05-29 6:00,5.374
14681,2021-05-29 8:00,115.448
14682,2021-05-29 9:00,194.992
14683,2021-05-29 10:00,254.885
14684,2021-05-29 11:00,262.273
14685,2021-05-29 12:00,200.825
14686,2021-05-29 13:00,194.194
14687,2021-05-29 14:00,155.547
14688,2021-05-29 15:00,119.545
14689,2021-05-29 16:00,179.538
14690,2021-05-29 17:00,171.259
14691,2021-05-29 18:00,74.618
14692,2021-05-29 19:00,34.213
14693,2021-05-29 20:00,9.904
14694,2021-05-29 21:00,0.475
14695,2021-05-30 13:00,304.568
14696,2020-06-30 6:00,0.481
14697,2020-06-30 7:00,3.64
14698,2020-06-30 8:00,10.515
14699,2020-06-30 9:00,71.585
14700,2020-06-30 10:00,77.841
14701,2020-06-30 11:00,89.718
14702,2020-06-30 12:00,72.201
14703,2020-06-30 13:00,76.076
14704,2020-06-30 14:00,109.191
14705,2020-06-30 15:00,66.073
14706,2020-06-30 16:00,93.53
14707,2020-06-30 17:00,43.375
14708,2020-06-30 18:00,33.948
14709,2020-06-30 19:00,28.178
14710,2020-06-30 20:00,23.207
14711,2020-06-30 21:00,1.814
14712,2020-06-16 5:00,1.724
14713,2020-06-16 6:00,20.214
14714,2020-06-16 7:00,48.119
14715,2020-06-16 8:00,72.178
14716,2020-06-16 9:00,95.853
14717,2020-06-16 10:00,228.231
14718,2020-06-16 11:00,303.854
14719,2020-06-16 12:00,295.492
14720,2020-06-16 13:00,427.081
14721,2020-06-16 14:00,352.587
14722,2020-06-16 15:00,135.196
14723,2020-06-16 16:00,109.829
14724,2020-06-16 17:00,133.421
14725,2020-06-16 18:00,105.768
14726,2020-06-16 19:00,53.408
14727,2020-06-16 20:00,29.386
14728,2020-06-16 21:00,4.787
